timestamp,datapath_id,flow_id,ip_src,tp_src,ip_dst,tp_dst,ip_proto,icmp_code,icmp_type,flow_duration_sec,flow_duration_nsec,idle_timeout,hard_timeout,flags,packet_count,byte_count,packet_count_per_second,packet_count_per_nsecond,byte_count_per_second,byte_count_per_nsecond,label
1733782822.433649,5,107.15.144.111898710.0.0.17017,107.15.144.111,8987,10.0.0.17,0,17,-1,-1,6,247000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782793.313705,3,111.172.48.2072510.0.0.17017,111.172.48.207,25,10.0.0.17,0,17,-1,-1,13,662000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782823.518344,4,251.139.220.59800210.0.0.17017,251.139.220.59,8002,10.0.0.17,0,17,-1,-1,11,537000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782711.937995,6,70.74.228.1275080310.0.0.17017,70.74.228.127,50803,10.0.0.17,0,17,-1,-1,1,839000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782863.655971,1,9.95.163.0953210.0.0.17017,9.95.163.0,9532,10.0.0.17,0,17,-1,-1,16,737000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782703.145777,3,48.220.142.1474786110.0.0.17017,48.220.142.147,47861,10.0.0.17,0,17,-1,-1,4,489000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782592.790494,3,89.99.48.1491585510.0.0.17017,89.99.48.149,15855,10.0.0.17,0,17,-1,-1,14,303000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782825.768616,2,142.100.141.171788610.0.0.17017,142.100.141.171,7886,10.0.0.17,0,17,-1,-1,12,344000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782664.82396,2,146.117.98.143871810.0.0.17017,146.117.98.14,38718,10.0.0.17,0,17,-1,-1,7,433000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782763.483806,3,255.212.33.2095989810.0.0.17017,255.212.33.209,59898,10.0.0.17,0,17,-1,-1,7,147000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782795.028976,2,234.59.163.122272910.0.0.17017,234.59.163.122,2729,10.0.0.17,0,17,-1,-1,2,744000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782654.126347,2,144.76.169.1693665210.0.0.17017,144.76.169.169,36652,10.0.0.17,0,17,-1,-1,5,834000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782857.764785,1,185.215.106.2535750610.0.0.17017,185.215.106.253,57506,10.0.0.17,0,17,-1,-1,1,63000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782562.176458,5,206.16.9.1511000910.0.0.17017,206.16.9.151,10009,10.0.0.17,0,17,-1,-1,16,498000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782603.767562,2,215.230.255.2341949210.0.0.17017,215.230.255.234,19492,10.0.0.17,0,17,-1,-1,1,729000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782835.788411,1,155.67.191.101269210.0.0.17017,155.67.191.10,12692,10.0.0.17,0,17,-1,-1,4,64000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782612.057637,4,54.16.63.152176010.0.0.17017,54.16.63.15,21760,10.0.0.17,0,17,-1,-1,1,359000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782631.605972,6,74.147.49.2153097110.0.0.17017,74.147.49.215,30971,10.0.0.17,0,17,-1,-1,13,279000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782833.089878,6,42.217.100.207890610.0.0.17017,42.217.100.207,8906,10.0.0.17,0,17,-1,-1,16,248000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782552.815589,6,123.127.139.107774510.0.0.17017,123.127.139.107,7745,10.0.0.17,0,17,-1,-1,15,809000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782654.171053,2,2.106.52.1373821410.0.0.17017,2.106.52.137,38214,10.0.0.17,0,17,-1,-1,0,768000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782624.462554,2,145.106.160.2172283610.0.0.17017,145.106.160.217,22836,10.0.0.17,0,17,-1,-1,6,486000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782672.942094,3,238.89.237.1913889610.0.0.17017,238.89.237.191,38896,10.0.0.17,0,17,-1,-1,15,958000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782773.305503,3,89.139.77.2186132110.0.0.17017,89.139.77.218,61321,10.0.0.17,0,17,-1,-1,12,305000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782853.524174,1,175.49.83.754582610.0.0.17017,175.49.83.75,45826,10.0.0.17,0,17,-1,-1,5,773000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782693.262643,3,144.18.228.1834300110.0.0.17017,144.18.228.183,43001,10.0.0.17,0,17,-1,-1,16,721000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782701.885756,5,29.178.195.234639910.0.0.17017,29.178.195.23,46399,10.0.0.17,0,17,-1,-1,12,33000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782693.357807,3,248.171.237.2384646010.0.0.17017,248.171.237.238,46460,10.0.0.17,0,17,-1,-1,2,260000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782725.27849,2,175.63.1.745185610.0.0.17017,175.63.1.74,51856,10.0.0.17,0,17,-1,-1,7,363000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782541.865022,6,118.173.127.83891210.0.0.17017,118.173.127.83,8912,10.0.0.17,0,17,-1,-1,2,85000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782601.892077,5,149.169.54.2291903910.0.0.17017,149.169.54.229,19039,10.0.0.17,0,17,-1,-1,3,2000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782581.888882,6,34.111.49.1711506710.0.0.17017,34.111.49.171,15067,10.0.0.17,0,17,-1,-1,10,609000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782712.515695,3,43.75.139.1044939010.0.0.17017,43.75.139.104,49390,10.0.0.17,0,17,-1,-1,8,741000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782825.802462,2,248.186.229.35880910.0.0.17017,248.186.229.35,8809,10.0.0.17,0,17,-1,-1,9,744000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782812.01242,5,24.90.59.253806510.0.0.17017,24.90.59.253,8065,10.0.0.17,0,17,-1,-1,1,284000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782592.81853,3,202.239.144.911687210.0.0.17017,202.239.144.91,16872,10.0.0.17,0,17,-1,-1,7,427000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782562.263092,5,156.246.91.2281193410.0.0.17017,156.246.91.228,11934,10.0.0.17,0,17,-1,-1,7,352000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782552.815589,6,116.49.206.57774310.0.0.17017,116.49.206.57,7743,10.0.0.17,0,17,-1,-1,15,845000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782621.410413,6,83.65.120.902008610.0.0.17017,83.65.120.90,20086,10.0.0.17,0,17,-1,-1,17,560000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782813.556452,4,21.248.151.16832110.0.0.17017,21.248.151.16,8321,10.0.0.17,0,17,-1,-1,0,793000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782623.231411,4,209.106.186.1972242010.0.0.17017,209.106.186.197,22420,10.0.0.17,0,17,-1,-1,10,20000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782833.918406,1,144.9.42.59789010.0.0.17017,144.9.42.59,7890,10.0.0.17,0,17,-1,-1,16,391000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782855.165658,1,86.76.76.2374908210.0.0.17017,86.76.76.237,49082,10.0.0.17,0,17,-1,-1,1,956000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782751.900602,5,252.160.224.2205613910.0.0.17017,252.160.224.220,56139,10.0.0.17,0,17,-1,-1,14,119000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782822.423256,5,206.120.147.185869210.0.0.17017,206.120.147.185,8692,10.0.0.17,0,17,-1,-1,7,106000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782562.015854,6,161.21.191.1201025010.0.0.17017,161.21.191.120,10250,10.0.0.17,0,17,-1,-1,15,447000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782703.0679,3,169.241.76.944556510.0.0.17017,169.241.76.94,45565,10.0.0.17,0,17,-1,-1,15,209000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782823.368483,3,167.149.64.111902410.0.0.17017,167.149.64.111,9024,10.0.0.17,0,17,-1,-1,6,511000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782835.730165,1,95.182.173.151060510.0.0.17017,95.182.173.15,10605,10.0.0.17,0,17,-1,-1,15,659000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782612.650865,3,65.186.11.1472044110.0.0.17017,65.186.11.147,20441,10.0.0.17,0,17,-1,-1,6,149000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782848.816244,1,215.73.109.213139610.0.0.17017,215.73.109.21,31396,10.0.0.17,0,17,-1,-1,13,508000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782714.673542,2,174.137.185.464756510.0.0.17017,174.137.185.46,47565,10.0.0.17,0,17,-1,-1,16,460000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782632.476281,3,217.73.225.1652228710.0.0.17017,217.73.225.165,22287,10.0.0.17,0,17,-1,-1,17,938000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782765.14798,2,175.89.91.835916110.0.0.17017,175.89.91.83,59161,10.0.0.17,0,17,-1,-1,11,626000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782848.785696,1,215.105.45.143250610.0.0.17017,215.105.45.14,32506,10.0.0.17,0,17,-1,-1,0,213000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782731.974934,5,160.155.144.545430310.0.0.17017,160.155.144.54,54303,10.0.0.17,0,17,-1,-1,3,568000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782583.895916,2,100.129.183.1491418310.0.0.17017,100.129.183.149,14183,10.0.0.17,0,17,-1,-1,14,313000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782856.333275,1,76.239.92.1605203110.0.0.17017,76.239.92.160,52031,10.0.0.17,0,17,-1,-1,10,157000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782602.472495,3,181.206.65.621763210.0.0.17017,181.206.65.62,17632,10.0.0.17,0,17,-1,-1,12,371000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782704.660185,2,120.39.225.2534827710.0.0.17017,120.39.225.253,48277,10.0.0.17,0,17,-1,-1,3,352000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782592.81853,3,203.239.222.1751647410.0.0.17017,203.239.222.175,16474,10.0.0.17,0,17,-1,-1,11,444000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782741.776687,6,191.137.55.745464610.0.0.17017,191.137.55.74,54646,10.0.0.17,0,17,-1,-1,12,52000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782634.622853,2,117.21.14.1363333610.0.0.17017,117.21.14.136,33336,10.0.0.17,0,17,-1,-1,3,537000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782775.317781,2,253.117.48.2416448210.0.0.17017,253.117.48.241,64482,10.0.0.17,0,17,-1,-1,0,385000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782643.169013,3,207.3.155.2383418810.0.0.17017,207.3.155.238,34188,10.0.0.17,0,17,-1,-1,11,269000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782692.074837,6,215.74.152.2124641410.0.0.17017,215.74.152.212,46414,10.0.0.17,0,17,-1,-1,1,745000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782754.628248,2,142.160.45.1445748110.0.0.17017,142.160.45.144,57481,10.0.0.17,0,17,-1,-1,7,632000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782612.079442,6,185.129.191.1422134710.0.0.17017,185.129.191.142,21347,10.0.0.17,0,17,-1,-1,2,826000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782684.77473,2,21.206.50.1954448810.0.0.17017,21.206.50.195,44488,10.0.0.17,0,17,-1,-1,1,884000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782803.388812,4,84.186.144.183184110.0.0.17017,84.186.144.183,1841,10.0.0.17,0,17,-1,-1,15,92000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782553.802718,3,225.40.142.46764610.0.0.17017,225.40.142.46,7646,10.0.0.17,0,17,-1,-1,16,379000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782562.232851,4,95.3.170.1201346110.0.0.17017,95.3.170.120,13461,10.0.0.17,0,17,-1,-1,0,448000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782815.372685,2,160.255.190.72665310.0.0.17017,160.255.190.72,6653,10.0.0.17,0,17,-1,-1,6,287000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782778.139913,1,234.236.123.2615710.0.0.17017,234.236.123.2,6157,10.0.0.17,0,17,-1,-1,0,669000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782581.888882,6,236.48.160.1471516610.0.0.17017,236.48.160.147,15166,10.0.0.17,0,17,-1,-1,10,183000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782622.442988,3,108.122.212.542000010.0.0.17017,108.122.212.54,20000,10.0.0.17,0,17,-1,-1,17,829000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782583.895916,2,137.98.59.1061385810.0.0.17017,137.98.59.106,13858,10.0.0.17,0,17,-1,-1,15,815000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782841.904792,5,253.139.142.2031200910.0.0.17017,253.139.142.203,12009,10.0.0.17,0,17,-1,-1,10,915000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782573.815403,2,74.186.239.111350610.0.0.17017,74.186.239.11,13506,10.0.0.17,0,17,-1,-1,10,513000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782792.470057,6,52.137.156.2366501010.0.0.17017,52.137.156.236,65010,10.0.0.17,0,17,-1,-1,14,766000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782691.942908,6,203.238.39.864567010.0.0.17017,203.238.39.86,45670,10.0.0.17,0,17,-1,-1,4,178000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782771.911565,6,42.65.190.1715956010.0.0.17017,42.65.190.171,59560,10.0.0.17,0,17,-1,-1,17,665000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782863.627313,1,76.59.236.252990110.0.0.17017,76.59.236.252,9901,10.0.0.17,0,17,-1,-1,4,895000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782812.001883,5,185.216.142.29751610.0.0.17017,185.216.142.29,7516,10.0.0.17,0,17,-1,-1,2,650000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782848.827776,1,139.185.59.2413174510.0.0.17017,139.185.59.241,31745,10.0.0.17,0,17,-1,-1,12,601000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782855.290724,1,15.1.142.1935028210.0.0.17017,15.1.142.193,50282,10.0.0.17,0,17,-1,-1,15,665000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782664.82396,2,2.222.11.293858810.0.0.17017,2.222.11.29,38588,10.0.0.17,0,17,-1,-1,8,802000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782711.937995,6,183.29.136.2255055910.0.0.17017,183.29.136.225,50559,10.0.0.17,0,17,-1,-1,2,530000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782641.600825,5,46.145.52.433403610.0.0.17017,46.145.52.43,34036,10.0.0.17,0,17,-1,-1,11,225000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782711.882578,6,147.79.230.1914980110.0.0.17017,147.79.230.191,49801,10.0.0.17,0,17,-1,-1,5,42000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782741.828977,5,72.43.21.355357610.0.0.17017,72.43.21.35,53576,10.0.0.17,0,17,-1,-1,16,991000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782811.742165,5,252.209.203.120619110.0.0.17017,252.209.203.120,6191,10.0.0.17,0,17,-1,-1,7,138000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782794.961737,2,59.120.212.456508010.0.0.17017,59.120.212.45,65080,10.0.0.17,0,17,-1,-1,15,386000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782802.775179,6,241.144.35.144510510.0.0.17017,241.144.35.144,5105,10.0.0.17,0,17,-1,-1,2,256000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782761.407537,6,206.23.186.1395993610.0.0.17017,206.23.186.139,59936,10.0.0.17,0,17,-1,-1,5,890000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782594.747568,2,239.209.4.2091719710.0.0.17017,239.209.4.209,17197,10.0.0.17,0,17,-1,-1,5,747000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782771.965239,5,59.120.29.596006010.0.0.17017,59.120.29.59,60060,10.0.0.17,0,17,-1,-1,15,540000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782836.686525,1,226.19.173.161417810.0.0.17017,226.19.173.16,14178,10.0.0.17,0,17,-1,-1,15,371000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782552.70382,4,108.39.156.186636610.0.0.17017,108.39.156.186,6366,10.0.0.17,0,17,-1,-1,19,718000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782741.766699,6,234.75.54.2095436510.0.0.17017,234.75.54.209,54365,10.0.0.17,0,17,-1,-1,13,71000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782681.568837,5,144.80.0.1464158610.0.0.17017,144.80.0.146,41586,10.0.0.17,0,17,-1,-1,12,990000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782803.428907,4,37.49.108.217359910.0.0.17017,37.49.108.217,3599,10.0.0.17,0,17,-1,-1,8,346000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782661.987874,6,46.137.103.1273647010.0.0.17017,46.137.103.127,36470,10.0.0.17,0,17,-1,-1,15,429000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782763.52169,3,88.144.49.2226136910.0.0.17017,88.144.49.222,61369,10.0.0.17,0,17,-1,-1,2,172000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782723.386063,3,132.144.105.435305810.0.0.17017,132.144.105.43,53058,10.0.0.17,0,17,-1,-1,2,6000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782543.36786,2,253.137.174.42685410.0.0.17017,253.137.174.42,6854,10.0.0.17,0,17,-1,-1,8,600000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782802.265428,6,161.63.70.37374910.0.0.17017,161.63.70.37,3749,10.0.0.17,0,17,-1,-1,6,613000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782763.497295,3,35.75.10.2125999910.0.0.17017,35.75.10.212,59999,10.0.0.17,0,17,-1,-1,6,148000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782812.371596,6,37.204.103.136356710.0.0.17017,37.204.103.136,3567,10.0.0.17,0,17,-1,-1,17,227000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782634.577492,2,139.118.86.333119610.0.0.17017,139.118.86.33,31196,10.0.0.17,0,17,-1,-1,13,342000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782571.866406,6,241.151.183.2531405310.0.0.17017,241.151.183.253,14053,10.0.0.17,0,17,-1,-1,3,791000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782571.991092,4,120.117.120.881452210.0.0.17017,120.117.120.88,14522,10.0.0.17,0,17,-1,-1,2,532000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782741.776687,6,37.46.76.1205491310.0.0.17017,37.46.76.120,54913,10.0.0.17,0,17,-1,-1,10,900000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782673.154313,4,18.137.178.1374122310.0.0.17017,18.137.178.137,41223,10.0.0.17,0,17,-1,-1,4,294000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782833.90759,1,89.209.89.29709110.0.0.17017,89.209.89.29,7091,10.0.0.17,0,17,-1,-1,18,414000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782634.599182,2,49.231.76.1203183010.0.0.17017,49.231.76.120,31830,10.0.0.17,0,17,-1,-1,11,167000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782712.84169,3,3.90.116.1455083510.0.0.17017,3.90.116.145,50835,10.0.0.17,0,17,-1,-1,2,307000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782552.725725,4,98.95.141.98718410.0.0.17017,98.95.141.98,7184,10.0.0.17,0,17,-1,-1,17,416000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782805.494056,2,206.144.255.74254310.0.0.17017,206.144.255.74,2543,10.0.0.17,0,17,-1,-1,13,346000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782694.978027,2,151.0.226.1064285410.0.0.17017,151.0.226.106,42854,10.0.0.17,0,17,-1,-1,17,721000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782765.169945,2,193.248.76.2486003610.0.0.17017,193.248.76.248,60036,10.0.0.17,0,17,-1,-1,7,45000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782862.866897,1,229.2.172.93747310.0.0.17017,229.2.172.93,7473,10.0.0.17,0,17,-1,-1,5,149000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782782.777929,3,171.70.172.1326495710.0.0.17017,171.70.172.132,64957,10.0.0.17,0,17,-1,-1,5,483000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782633.182891,4,49.253.29.2152270710.0.0.17017,49.253.29.215,22707,10.0.0.17,0,17,-1,-1,16,553000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782741.859843,5,54.89.111.1755517910.0.0.17017,54.89.111.175,55179,10.0.0.17,0,17,-1,-1,9,582000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782673.102661,4,206.57.67.503943210.0.0.17017,206.57.67.50,39432,10.0.0.17,0,17,-1,-1,13,726000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782825.768616,2,182.84.59.65804010.0.0.17017,182.84.59.65,8040,10.0.0.17,0,17,-1,-1,11,964000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782691.956111,6,99.14.163.1754618410.0.0.17017,99.14.163.175,46184,10.0.0.17,0,17,-1,-1,2,581000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782805.504803,2,75.168.49.141334710.0.0.17017,75.168.49.141,3347,10.0.0.17,0,17,-1,-1,11,63000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782782.005021,5,206.229.76.1786350910.0.0.17017,206.229.76.178,63509,10.0.0.17,0,17,-1,-1,12,329000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782732.953847,4,29.106.64.495326210.0.0.17017,29.106.64.49,53262,10.0.0.17,0,17,-1,-1,10,950000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782654.154587,2,79.91.145.1033753610.0.0.17017,79.91.145.103,37536,10.0.0.17,0,17,-1,-1,2,895000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782781.735337,6,74.21.252.1616317510.0.0.17017,74.21.252.161,63175,10.0.0.17,0,17,-1,-1,12,997000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782836.761398,1,155.147.137.931644910.0.0.17017,155.147.137.93,16449,10.0.0.17,0,17,-1,-1,2,830000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782643.28886,4,123.151.0.1473586710.0.0.17017,123.151.0.147,35867,10.0.0.17,0,17,-1,-1,1,325000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782643.211722,4,136.89.142.353345110.0.0.17017,136.89.142.35,33451,10.0.0.17,0,17,-1,-1,12,863000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782621.708847,6,182.234.23.2123079110.0.0.17017,182.234.23.212,30791,10.0.0.17,0,17,-1,-1,3,105000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782857.792964,1,35.149.79.755695710.0.0.17017,35.149.79.75,56957,10.0.0.17,0,17,-1,-1,13,284000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782791.815623,5,51.203.253.12262010.0.0.17017,51.203.253.122,620,10.0.0.17,0,17,-1,-1,11,462000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782571.963987,4,186.122.76.2051311010.0.0.17017,186.122.76.205,13110,10.0.0.17,0,17,-1,-1,11,161000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782773.476237,4,86.142.103.2206324110.0.0.17017,86.142.103.220,63241,10.0.0.17,0,17,-1,-1,3,120000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782711.813,6,43.195.172.594769010.0.0.17017,43.195.172.59,47690,10.0.0.17,0,17,-1,-1,14,347000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782611.989415,6,42.74.43.1001912910.0.0.17017,42.74.43.100,19129,10.0.0.17,0,17,-1,-1,12,652000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782624.473642,2,212.21.15.1733098210.0.0.17017,212.21.15.173,30982,10.0.0.17,0,17,-1,-1,3,909000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782813.391631,4,205.0.239.76377210.0.0.17017,205.0.239.76,3772,10.0.0.17,0,17,-1,-1,16,879000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782691.887751,6,237.94.246.754332610.0.0.17017,237.94.246.75,43326,10.0.0.17,0,17,-1,-1,14,407000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782864.000751,2,106.205.142.1441280210.0.0.17017,106.205.142.144,12802,10.0.0.17,0,17,-1,-1,16,59000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782852.419855,1,59.9.160.1934255910.0.0.17017,59.9.160.193,42559,10.0.0.17,0,17,-1,-1,11,957000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782793.358286,3,195.147.248.43164310.0.0.17017,195.147.248.43,1643,10.0.0.17,0,17,-1,-1,6,777000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782622.818936,3,2.42.74.2302254710.0.0.17017,2.42.74.230,22547,10.0.0.17,0,17,-1,-1,7,612000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782703.161112,3,91.89.226.1244850010.0.0.17017,91.89.226.124,48500,10.0.0.17,0,17,-1,-1,2,415000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782631.62798,6,147.186.151.1613200110.0.0.17017,147.186.151.161,32001,10.0.0.17,0,17,-1,-1,10,109000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
1733782811.722505,5,10.120.217.137502710.0.0.17017,10.120.217.137,5027,10.0.0.17,0,17,-1,-1,12,612000000,20,100,0,0,0,0.0,0.0,0.0,0.0,1
